,age,fnlwgt,hours-per-week,investment-status,workclass,education,marital-status,occupation,relationship,race,sex,native-country,earnings
29801,1.6020926207823782,-0.47212133255643546,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Other-service,Not-in-family,Black, Female,North-America,-1
28473,-0.5564828874802319,1.716750688257674,0.13910485717738846,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Blue-Collar,Unmarried,White, Male,North-America,-1
48222,1.0264724852456821,0.8929918176522949,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Sales,Not-in-family,White, Female,North-America,-1
12306,2.105760239376987,-0.6334589051586991,-2.4736123545206876,-0.12710540458386055,Private,Compulsory-education-incomplete,Once-Married,Blue-Collar,Not-in-family,White, Female,North-America,-1
17230,0.23499479888272515,-0.1527374397855554,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
1150,-0.9881979891327539,0.4725154040099924,-0.8406640972093902,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Own-child,White, Male,North-America,-1
11009,-0.5564828874802319,-0.6321253804657558,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Not-in-family,White, Male,North-America,-1
10369,-0.05281526888562287,-0.5492860699303652,0.38404709577408314,-0.12710540458386055,Private,Compulsory-education-complete,Married,Other-service,Own-child,White, Male,North-America,-1
7520,0.09108976499855115,0.19951168921211787,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Blue-Collar,Not-in-family,White, Male,North-America,-1
308,-0.2686728197118839,0.020337041638996106,-0.024189968553741305,-0.12710540458386055,Private,Associates,Married,Adm-clerical,Spouse,White, Male,North-America,1
11285,0.4508523497089862,0.3579836023678438,2.588527243144335,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Not-in-family,White, Male,North-America,-1
26696,1.2423300360719431,-0.16668743214081297,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Other-service,Not-in-family,White, Male,North-America,-1
43446,-1.491865607727363,0.37518701666900556,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Sales,Not-in-family,White, Male,North-America,-1
38799,-0.4125778535960579,-0.8323999825775756,1.6087582887575564,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Other-service,Not-in-family,White, Male,North-America,-1
30528,0.37889983276689915,0.29819251648991957,-0.024189968553741305,-0.3100262352797676,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,Black, Male,Central-America,-1
39993,0.019137248056464138,-0.7628959189716177,-0.4324270328815657,-0.12710540458386055,Private,Graduates,Never-married,Other-service,Unmarried,White, Female,North-America,-1
11125,0.23499479888272515,-0.0800083270995007,0.38404709577408314,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Exec-managerial,Unmarried,White, Female,North-America,-1
16545,-1.204055539959015,1.8152801935845033,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Own-child,White, Female,North-America,-1
22207,1.1703775191298562,0.8073908815116602,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Other-service,Not-in-family,White, Male,North-America,-1
4937,-1.491865607727363,0.022644701391323463,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Adm-clerical,Own-child,White, Male,North-America,-1
26003,-0.4125778535960579,1.4141257015569746,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
19761,-0.700387921364406,-0.7269474979937641,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Exec-managerial,Spouse,White, Male,North-America,-1
26839,0.16304228194063816,0.13620236797408794,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
22020,0.23499479888272515,0.8478789610186823,0.7922841601019075,-0.12710540458386055,Government,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Male,North-America,-1
794,1.5301401038402913,-1.514048625976107,1.6087582887575564,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
44889,-0.9881979891327539,-0.06710813077911336,0.38404709577408314,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Other,White, Male,North-America,-1
45995,-0.3406253366539709,-0.6466522877590952,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Other,White, Male,North-America,-1
22442,-1.132103023016928,0.17298305968228908,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,-1
35388,0.9545199683035952,-0.1469777480266728,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America,1
39009,-0.6284354044223189,0.10891712868939772,-0.3507796200160008,-0.12710540458386055,Private,Associates,Never-married,Exec-managerial,Own-child,White, Male,North-America,-1
16870,1.0264724852456821,0.9144417042026164,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
48530,0.8106149344194212,-0.1768827485875707,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
29398,0.23499479888272515,1.4461397518095487,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Exec-managerial,Not-in-family,White, Female,North-America,1
44823,-0.7723404383064929,-0.5867571680398774,0.38404709577408314,-0.12710540458386055,Private,Undergrad-complete,Married,Sales,Spouse,White, Male,Asia,-1
34693,-0.7723404383064929,0.04370682544227845,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Adm-clerical,Not-in-family,White, Female,North-America,-1
23332,-1.347960573843189,-0.2740503563556495,-0.18748479428487108,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,White, Male,North-America,-1
22088,-0.5564828874802319,0.014662468477535403,0.7922841601019075,-0.12710540458386055,Private,Undergrad-incomplete,Married,Exec-managerial,Own-child,White, Male,North-America,-1
11679,-0.4845303705381449,-0.7374738312082738,0.7922841601019075,-0.12710540458386055,Private,Associates,Once-Married,Exec-managerial,Not-in-family,White, Female,North-America,-1
42421,0.8825674513615082,-1.1346655796447158,1.6087582887575564,-0.12710540458386055,Government,Undergrad-complete,Once-Married,Exec-managerial,Not-in-family,White, Male,North-America,1
42713,-1.2760080569011019,0.19433837001325285,-0.024189968553741305,-0.12710540458386055,Private,Associates,Never-married,Adm-clerical,Not-in-family,Black, Female,North-America,-1
17910,-0.5564828874802319,1.9607857070662915,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Exec-managerial,Not-in-family,White, Male,North-America,-1
32461,-1.0601505060748408,0.8762707420698573,-0.6773692714782604,-0.12710540458386055,Private,Undergrad-complete,Never-married,Blue-Collar,Not-in-family,White, Female,North-America,-1
12384,-0.700387921364406,0.003266034044935153,1.6087582887575564,-0.12710540458386055,Private,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Female,Europe,-1
30634,-1.2760080569011019,-0.2005835491586049,-0.4324270328815657,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Other-service,Own-child,White, Male,Europe,-1
46819,-1.204055539959015,0.03879831965761493,-0.8406640972093902,-0.12710540458386055,Private,Undergrad-complete,Never-married,Blue-Collar,Own-child,White, Male,North-America,-1
2393,-1.347960573843189,0.47558913113911694,0.38404709577408314,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,-1
46644,0.6667099005352471,-0.2597504319887685,-0.024189968553741305,-0.12710540458386055,Private,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,1
23719,0.37889983276689915,-0.17007326079381785,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
32933,0.16304228194063816,0.10925760307908536,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Not-in-family,White, Male,North-America,-1
43588,-0.84429295524858,0.16475492859817106,0.38404709577408314,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Sales,Other,White, Male,North-America,-1
2748,-0.4845303705381449,0.849032790894846,1.2005212244297319,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
15829,0.37889983276689915,-0.9364527391148935,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Female,North-America,1
42475,-0.12476778582770988,-0.49080013587957694,-0.4324270328815657,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Adm-clerical,Not-in-family,White, Female,North-America,-1
36716,-0.12476778582770988,-0.29765658070732604,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
38226,0.30694731582481216,0.5304527959885063,1.6087582887575564,-0.12710540458386055,Other,Graduates,Married,Sales,Spouse,White, Male,North-America,-1
27969,0.23499479888272515,-0.8593636627164497,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,-1
5724,-1.2760080569011019,0.8999810002628273,-2.310317528789558,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Blue-Collar,Own-child,White, Male,North-America,-1
11559,1.7459976546665523,-1.336510146997873,-0.5140744457471306,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Other-service,Not-in-family,White, Female,North-America,-1
38207,-0.12476778582770988,-0.693306736768238,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,1
5233,0.7386624174773342,0.053599497987091606,1.6087582887575564,-0.12710540458386055,Other,Undergrad-incomplete,Married,Sales,Spouse,White, Male,North-America,-1
2714,-1.0601505060748408,0.6989403307742104,-0.4324270328815657,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Own-child,White, Male,North-America,-1
45142,-1.491865607727363,-0.2667490722212367,-1.657138225865039,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Sales,Own-child,Black, Male,North-America,-1
18049,0.4508523497089862,-0.07523222802193794,-0.024189968553741305,-0.12710540458386055,Other,Compulsory-education-incomplete,Married,Other-service,Spouse,White, Male,North-America,-1
48247,1.5301401038402913,-0.4837447499154941,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Exec-managerial,Not-in-family,White, Female,North-America,-1
20791,-0.700387921364406,1.3260563260911045,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Not-in-family,White, Male,Central-America,-1
14968,0.5947573835931602,0.5533213258291928,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,Black, Male,North-America,1
41722,-0.6284354044223189,-1.460773841611927,-0.024189968553741305,-0.12710540458386055,Private,Associates,Married,Blue-Collar,Spouse,White, Male,North-America,-1
5109,0.9545199683035952,0.42100919494780076,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Married,Other-service,Not-in-family,White, Male,North-America,-1
1108,0.16304228194063816,-0.6946875495708601,-0.024189968553741305,0.2551190652137149,Private,Undergrad-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
9816,2.0338077224349003,0.295402518018868,-0.024189968553741305,-0.12710540458386055,Private,Associates,Once-Married,Prof-specialty,Unmarried,White, Female,North-America,-1
24363,-0.7723404383064929,-1.5148430662187116,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Never-married,Blue-Collar,Own-child,White, Male,North-America,1
26191,-0.5564828874802319,-0.7279878364066986,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Sales,Own-child,White, Male,North-America,-1
23331,-0.5564828874802319,0.9189057017562988,-0.024189968553741305,0.49039097540171656,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
21569,-0.5564828874802319,-0.14640083308859095,1.6087582887575564,-0.12710540458386055,Private,Graduates,Married,Exec-managerial,Spouse,White, Male,Europe,1
33266,0.16304228194063816,0.6903906405442762,-0.024189968553741305,-0.12710540458386055,Other,Compulsory-education-incomplete,Once-Married,Other-service,Not-in-family,White, Female,North-America,-1
44283,-0.916245472190667,0.8251901259947753,-1.657138225865039,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Own-child,Black, Male,North-America,-1
43135,1.6740451377244652,-0.009974636665139825,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
16990,-0.4845303705381449,-0.9232877293803046,0.3023996829085182,-0.12710540458386055,Private,Associates,Never-married,Blue-Collar,Not-in-family,White, Male,Europe,-1
262,-1.56381812466945,0.513107517358308,-2.310317528789558,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Other-service,Own-child,White, Male,North-America,-1
48599,0.23499479888272515,-1.5017442598376731,0.13910485717738846,12.190672473369007,Private,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America,1
4463,0.7386624174773342,0.05441285347356764,-1.657138225865039,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Adm-clerical,Unmarried,White, Female,North-America,-1
16927,-1.491865607727363,-0.9425150747757206,-1.00395892294052,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Other,White, Female,North-America,-1
36345,0.37889983276689915,-0.8521474971794588,0.38404709577408314,0.7881146439485228,Private,Graduates,Once-Married,Exec-managerial,Unmarried,White, Male,North-America,1
43628,0.8106149344194212,-0.10616810937383454,-0.5957218586126954,-0.12710540458386055,Private,Undergrad-incomplete,Married,Other-service,Spouse,White, Male,North-America,-1
23760,0.8825674513615082,-0.765288697321367,-0.024189968553741305,-0.35954419752876055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
1132,-0.5564828874802319,1.1822720998016258,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Unmarried,White, Female,North-America,-1
44902,-0.7723404383064929,0.6190896287705224,1.2005212244297319,-0.12710540458386055,Government,Graduates,Never-married,Prof-specialty,Not-in-family,White, Male,North-America,-1
28510,-0.2686728197118839,-0.11345993588631155,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Prof-specialty,Spouse,White, Male,North-America,1
5919,1.3142825530140303,1.6457996084955435,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Blue-Collar,Not-in-family,White, Female,North-America,1
35257,0.8106149344194212,-0.3426654034996452,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Once-Married,Exec-managerial,Not-in-family,White, Female,North-America,-1
40882,-0.19672030276979688,-1.5424687798930894,-0.18748479428487108,-0.12710540458386055,Government,Undergrad-incomplete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,-1
19646,-0.84429295524858,-1.4446202233456353,2.8334694817410297,-0.3581892284124946,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,-1
43216,1.3862350699561172,1.119974744110723,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America,1
33834,-1.347960573843189,-0.4837731227813014,-1.2489011615372145,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Own-child,Black, Female,North-America,-1
1905,0.37889983276689915,-0.28226902981783175,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
25230,-0.4125778535960579,1.212366252801239,-0.4324270328815657,0.4456769945649393,Private,Undergrad-complete,Married,Prof-specialty,Not-in-family,White, Male,North-America,-1
11740,0.7386624174773342,-0.13466392426630305,-1.657138225865039,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Other-service,Not-in-family,White, Female,North-America,-1
14163,-0.916245472190667,-1.48353833761132,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Exec-managerial,Not-in-family,White, Female,North-America,-1
29963,-0.3406253366539709,0.07754619672845578,-0.024189968553741305,-0.3804846293255984,Private,Undergrad-incomplete,Married,Adm-clerical,Spouse,White, Female,North-America,-1
9746,0.23499479888272515,-0.8120377225498674,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-incomplete,Married,Other-service,Spouse,White, Male,North-America,-1
27423,-0.84429295524858,-1.4472021541341,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-complete,Never-married,Exec-managerial,Not-in-family,White, Female,North-America,-1
15174,-0.84429295524858,-0.32205724530160706,1.2005212244297319,-0.12710540458386055,Private,Undergrad-complete,Never-married,Prof-specialty,Not-in-family,White, Female,North-America,-1
18809,0.16304228194063816,0.27574957963634245,-0.024189968553741305,0.8198948286754885,Other,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
13839,0.5947573835931602,-0.2218159104044037,0.3023996829085182,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
17457,-0.3406253366539709,0.3429932715996518,-0.18748479428487108,-0.12710540458386055,Government,Undergrad-incomplete,Once-Married,Adm-clerical,Not-in-family,White, Female,North-America,-1
4064,1.3862350699561172,-0.8259498844173819,0.7922841601019075,-0.12710540458386055,Other,Compulsory-education-complete,Once-Married,Sales,Not-in-family,White, Male,North-America,-1
38125,1.0264724852456821,-0.3027826117965122,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
48743,-0.2686728197118839,-1.298547252547701,0.7922841601019075,-0.12710540458386055,Private,Associates,Married,Exec-managerial,Spouse,White, Male,North-America,1
45008,3.6887156121029014,1.4698027218928398,-2.310317528789558,-0.3665654011312297,Private,Undergrad-incomplete,Never-married,Adm-clerical,Own-child,White, Female,North-America,-1
35364,-0.2686728197118839,-0.7533626360603638,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-incomplete,Married,Other-service,Spouse,White, Male,Europe,-1
17787,0.16304228194063816,0.27300686927496975,0.7922841601019075,-0.12710540458386055,Private,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,1
25851,-0.05281526888562287,5.844056901026761,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-complete,Married,Sales,Spouse,White, Male,North-America,1
48686,-0.12476778582770988,0.18125847887608595,-0.18748479428487108,-0.12710540458386055,Private,Associates,Once-Married,Prof-specialty,Unmarried,White, Female,North-America,-1
36649,0.4508523497089862,-0.9160242757336349,-1.3305485744027794,-0.12710540458386055,Private,Undergrad-incomplete,Married,Other-service,Not-in-family,White, Female,North-America,-1
20835,0.23499479888272515,-1.3836658499696115,0.7922841601019075,-0.12710540458386055,Private,Associates,Married,Prof-specialty,Spouse,White, Male,North-America,-1
595,-0.84429295524858,0.7138833734327235,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Sales,Own-child,White, Male,North-America,-1
9198,0.5947573835931602,-0.01877022506540392,-0.024189968553741305,-0.37063030848002765,Private,Undergrad-complete,Married,Sales,Spouse,White, Male,North-America,1
37005,0.5947573835931602,-0.7032183245569227,0.6289893343707778,-0.3581892284124946,Other,Compulsory-education-complete,Never-married,Other-service,Not-in-family,White, Female,North-America,-1
8110,0.16304228194063816,0.10701614668030839,-2.9634968317140773,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,South-America,-1
43022,-0.4845303705381449,-0.012102601600687591,-0.4324270328815657,-0.12710540458386055,Private,Associates,Once-Married,Adm-clerical,Unmarried,White, Female,North-America,-1
20603,0.7386624174773342,-0.762271715923857,0.7922841601019075,-0.12710540458386055,Other,Undergrad-complete,Married,Blue-Collar,Spouse,White, Male,North-America,1
41654,0.16304228194063816,-1.532831463140542,0.13910485717738846,-0.12710540458386055,Private,Associates,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,-1
44378,1.0264724852456821,-0.7273541757370022,-1.657138225865039,-0.12710540458386055,Private,Graduates,Married,Prof-specialty,Spouse,White, Male,North-America,-1
27064,-0.4845303705381449,1.2261649232055245,-0.024189968553741305,-0.12710540458386055,Private,Graduates,Never-married,Sales,Own-child,Black, Male,North-America,-1
21419,1.4581875868982042,-1.5019617851421958,2.425232417413205,-0.12710540458386055,Other,Compulsory-education-incomplete,Married,Other-service,Spouse,White, Male,North-America,-1
30536,-0.7723404383064929,-0.26294710820305806,-0.024189968553741305,0.5107155121457062,Government,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
31173,-0.6284354044223189,0.3072056301947063,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Own-child,Black, Male,North-America,-1
44437,0.09108976499855115,-0.19807727934562644,0.7922841601019075,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,1
21689,-0.84429295524858,0.4723357091932128,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Never-married,Other-service,Other,White, Male,North-America,-1
45249,-0.5564828874802319,0.11182061862367844,0.38404709577408314,-0.37063030848002765,Private,Undergrad-complete,Married,Sales,Spouse,White, Male,North-America,1
45128,-0.5564828874802319,-0.09375970939410715,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Adm-clerical,Not-in-family,White, Female,North-America,-1
34040,-0.5564828874802319,0.16490625054914335,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
4130,-1.0601505060748408,0.4468947061859973,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Never-married,Blue-Collar,Unmarried,White, Male,Central-America,-1
28854,-0.12476778582770988,-0.7968487817210242,-0.024189968553741305,-0.12710540458386055,Other,Compulsory-education-complete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
28383,0.8106149344194212,2.5658654432728465,-2.636907180251818,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Other-service,Spouse,White, Male,Central-America,-1
21926,-0.7723404383064929,-0.8011898301895417,0.13910485717738846,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,-1
35598,1.0984250021877693,-0.6049158021565517,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-incomplete,Married,Blue-Collar,Not-in-family,White, Male,North-America,-1
48721,0.5947573835931602,-0.4453184319904694,4.058180674724503,-0.12710540458386055,Other,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,-1
16174,0.23499479888272515,-0.014050871719455765,-0.024189968553741305,12.190672473369007,Private,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America,1
8513,-0.700387921364406,-1.4883711824204973,-0.18748479428487108,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Own-child,White, Male,North-America,-1
27875,1.1703775191298562,0.09982835400912482,-0.4324270328815657,0.16938647385724936,Private,Compulsory-education-complete,Married,Other-service,Spouse,Black, Female,North-America,-1
47440,0.7386624174773342,0.6077783129353441,-0.024189968553741305,-0.12710540458386055,Government,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America,-1
32882,-1.204055539959015,-0.8455744499341002,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Other-service,Not-in-family,White, Male,North-America,-1
22318,-0.4845303705381449,-0.3251120571868601,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Blue-Collar,Other,White, Male,North-America,-1
84,0.37889983276689915,1.4368618246905605,-0.024189968553741305,1.6397743230269748,Private,Compulsory-education-complete,Once-Married,Blue-Collar,Not-in-family,White, Female,North-America,1
875,0.16304228194063816,0.028101749248261507,1.6087582887575564,-0.12710540458386055,Private,Undergrad-complete,Married,Exec-managerial,Spouse,White, Male,North-America,1
18818,-0.9881979891327539,-1.315826327824349,-1.2489011615372145,-0.3234527474318577,Private,Associates,Once-Married,Other-service,Own-child,White, Female,North-America,-1
15867,0.09108976499855115,-0.38900775098490764,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-complete,Married,Prof-specialty,Other,White, Male,North-America,-1
20694,-0.19672030276979688,-0.49463993038549864,0.7922841601019075,-0.12710540458386055,Private,Undergrad-complete,Married,Sales,Spouse,White, Male,North-America,1
18456,-0.7723404383064929,0.5230947661224788,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Not-in-family,White, Male,North-America,-1
45644,1.7459976546665523,0.7083790374661066,-1.0856063358060848,-0.12710540458386055,Government,Compulsory-education-complete,Once-Married,Adm-clerical,Not-in-family,White, Female,North-America,-1
31059,0.5228048666510732,-0.39453100219539605,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Married,Blue-Collar,Spouse,White, Male,North-America,-1
1888,-1.204055539959015,-0.4596656444670292,-0.024189968553741305,-0.12710540458386055,Other,Compulsory-education-complete,Never-married,Other-service,Own-child,White, Male,Europe,-1
43945,-0.5564828874802319,-0.036531639060775924,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Once-Married,Other-service,Not-in-family,White, Female,North-America,-1
47647,2.3216177902032484,-0.6133992890329355,2.425232417413205,-0.3009109884976146,Other,Graduates,Married,Other-service,Spouse,White, Male,North-America,-1
19602,0.8825674513615082,-0.8394648261635942,0.22075227004295334,-0.12710540458386055,Private,Compulsory-education-complete,Once-Married,Sales,Unmarried,White, Female,North-America,-1
22992,0.09108976499855115,4.758577258592878,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Blue-Collar,Not-in-family,White, Male,North-America,-1
37817,1.5301401038402913,0.5343115057382994,-0.024189968553741305,-0.12710540458386055,Private,Compulsory-education-complete,Married,Other-service,Spouse,White, Male,North-America,-1
15759,0.23499479888272515,1.2363034939206676,-0.024189968553741305,0.16938647385724936,Private,Associates,Married,Blue-Collar,Spouse,White, Male,North-America,-1
24710,-0.5564828874802319,-0.12444969257567379,-0.024189968553741305,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Unmarried,Black, Female,North-America,-1
44227,0.30694731582481216,-1.3469135311272178,0.7922841601019075,-0.12710540458386055,Other,Associates,Married,Exec-managerial,Spouse,White, Male,North-America,1
11733,0.5947573835931602,0.2995922445364132,-0.4324270328815657,-0.3123666364805906,Private,Compulsory-education-complete,Once-Married,Adm-clerical,Unmarried,White, Female,North-America,-1
33902,-0.05281526888562287,-1.3891796435581643,-2.636907180251818,-0.12710540458386055,Private,Undergrad-complete,Married,Sales,Spouse,White, Female,North-America,1
7126,-1.347960573843189,-1.4087947514529466,-1.2489011615372145,-0.12710540458386055,Private,Undergrad-incomplete,Never-married,Adm-clerical,Not-in-family,White, Male,North-America,-1
18347,-0.700387921364406,-0.07925171734463927,-0.3507796200160008,-0.12710540458386055,Government,Undergrad-incomplete,Never-married,Other-service,Not-in-family,White, Male,North-America,-1
13984,-1.419913090785276,-1.2417636904453508,-2.2286701159239932,-0.12710540458386055,Private,Compulsory-education-complete,Never-married,Other-service,Own-child,White, Female,North-America,-1
48108,1.5301401038402913,-0.6793662020349162,-0.024189968553741305,-0.12710540458386055,Government,Undergrad-complete,Married,Prof-specialty,Spouse,White, Male,North-America,-1
15921,-0.6284354044223189,-0.3204872800602696,-1.2489011615372145,-0.12710540458386055,Private,Undergrad-incomplete,Married,Prof-specialty,Spouse,White, Male,North-America,1
